gene_id,gene_name,logFC,logCPM,PValue,FDR,seqnames,start,end,width,strand,entrezid,aveLen,maxLen,aveGc,longestGc,LR,DE,Status
ENSMUSG00000000131,Xpo6,0.04424673752308421,7.716508676158638,0.5898303117730628,0.7405135096722099,7,126101715,126200501,98787,-,74204,1962.75,7335,49.917207998981034,42.9175187457396,0.2906093454741647,FALSE,not DE
ENSMUSG00000066838,Zfp772,-0.12264813825320572,1.7975632559112498,0.5898592360512679,0.7405135096722099,7,7202117,7209998,7882,-,232855,2777,2777,45.8048253510983,45.8048253510983,0.2905641504652081,FALSE,not DE
ENSMUSG00000024146,Cript,-0.06195919902001303,5.232654890177262,0.5900146026860076,0.7406210245486614,17,87025550,87035810,10261,+,56724,869,1184,43.26812428078255,42.820945945946,0.2903214632778983,FALSE,not DE
ENSMUSG00000032397,Tipin,-0.0664225917897043,4.942142506064831,0.5902801665881815,0.7408668237622195,9,64281581,64305424,23844,+,66131,831.4,1841,43.44479191724803,40.8473655621945,0.2899069476217342,FALSE,not DE
ENSMUSG00000024165,Jpt2,-0.0707564395571221,5.648658087372196,0.5903874440654225,0.7409139214157513,17,24937419,24960689,23271,-,52009,1350.6,2672,48.91159484673479,47.9790419161677,0.28973960774774454,FALSE,not DE
ENSMUSG00000062421,Arf2,-0.054952043320563394,3.8930417936270785,0.5905591922501306,0.7410419066840978,11,103966739,103985337,18599,+,11841,1388,2660,49.06340057636884,50.7894736842105,0.28947183108441443,FALSE,not DE
ENSMUSG00000057143,Trim12c,-0.04024166973513863,6.194060108053725,0.5907071533667678,0.7411221192495189,7,104338754,104353362,14609,-,319236,3112,3740,42.20758354755785,41.0160427807487,0.2892412693877304,FALSE,not DE
ENSMUSG00000023272,Creld2,0.08218033101152057,5.064766595396607,0.5907626608628955,0.7411221192495189,15,88819646,88826683,7038,+,76737,1366,1366,54.75841874084921,54.7584187408492,0.2891548048953112,FALSE,not DE
ENSMUSG00000025077,Dclre1a,0.07401079536016526,3.5631738518358573,0.591249105778932,0.7414911301020684,19,56529167,56548222,19056,-,55947,2430.8333333333335,4664,46.39012684264655,46.3121783876501,0.28839777813530176,FALSE,not DE
ENSMUSG00000032468,Armc8,0.037152456426339915,5.619249683923356,0.5913061298333924,0.7414911301020684,9,99478372,99568899,90528,-,74125,2642,4647,42.86525359576076,45.6423499031633,0.288309118537704,FALSE,not DE
ENSMUSG00000031622,Sin3b,0.037405049713774535,6.918214358131399,0.5913421838806809,0.7414911301020684,8,72723285,72758201,34917,+,20467,1361.625,4115,53.89699807215642,56.0874848116646,0.2882530716522673,FALSE,not DE
ENSMUSG00000082163,Gm14276,-0.15374887402953416,1.0764482045916874,0.5913545601016204,0.7414911301020684,2,156994173,156994892,720,-,"NA",720,720,52.5,52.5,0.28823383413670456,FALSE,not DE
ENSMUSG00000033826,Dnah8,0.06593197698197387,6.33564817566238,0.5914058420471402,0.7414911301020684,17,30624354,30877365,253012,+,13417,4848.227272727273,16685,48.46757483991336,47.9892118669464,0.28815413063389883,FALSE,not DE
ENSMUSG00000051675,Trim32,-0.06003923434238355,4.288247616961193,0.5917987977864964,0.7418909133284366,4,65604986,65616238,11253,+,69807,1890.25,3194,52.83692633249568,51.7845961177207,0.2875438614071779,FALSE,not DE
ENSMUSG00000026770,Il2ra,-0.06275632973430736,11.306497800724552,0.5918750894485405,0.7418909133284366,2,11642807,11693193,50387,+,16184,1975.6666666666667,4412,44.54192677577189,44.3789664551224,0.287425475268833,FALSE,not DE
ENSMUSG00000016427,Ndufa1,0.04694233122400816,5.61671601271199,0.5920541402301891,0.7418909133284366,X,37187588,37191163,3576,-,54405,419,419,47.4940334128878,47.4940334128878,0.28714775515659063,FALSE,not DE
ENSMUSG00000003360,Ddx23,-0.028449358235418644,7.0835003823925335,0.5920656211103171,0.7418909133284366,15,98645134,98662894,17761,-,74351,1757.7142857142858,3411,54.023081924577355,53.3861037818821,0.2871299534143592,FALSE,not DE
ENSMUSG00000026134,Prim2,-0.10765142238626961,4.146748803837516,0.5921941958115251,0.7418909133284366,1,33453810,33669795,215986,-,19076,2184.6666666666665,2447,45.25480622520599,42.9914180629342,0.28693063971186206,FALSE,not DE
ENSMUSG00000031577,Tti2,-0.055501550567173055,4.34828101873253,0.5921969750806241,0.7418909133284366,8,31150315,31164702,14388,+,234138,3995.75,5039,48.126134017393476,46.7949990077396,0.2869263323327722,FALSE,not DE
ENSMUSG00000055334,Snupn,0.05090103969908554,4.437132765003844,0.5922136183498224,0.7418909133284366,9,56950878,56983206,32329,+,66069,1391,1391,48.81380301941049,48.8138030194105,0.2869005390585251,FALSE,not DE
ENSMUSG00000022957,Itsn1,0.1262148315617873,2.4260433394256493,0.5923373330263574,0.7419583904959868,16,91729281,91920597,191317,+,16443,2291.1612903225805,14012,51.4318700194295,50.834998572652,0.2867088562651041,FALSE,not DE
ENSMUSG00000031887,Tradd,0.036057107370164494,5.668345186100297,0.5924137923249185,0.7419666669113647,8,105258286,105264609,6324,-,71609,848.75,1689,59.234167893961754,57.3712255772647,0.28659043188404176,FALSE,not DE
ENSMUSG00000034587,8430429K09Rik,-0.11084255537164664,1.7243363743213405,0.5925975533951642,0.7421093152751043,11,3452365,3479831,27467,+,"NA",799.4,1675,49.71228421315986,47.2835820895522,0.2863059412969946,FALSE,not DE
ENSMUSG00000020914,Top2a,-0.12335761541455212,8.153909374359353,0.5926920629524003,0.7421401736037246,11,98992943,99024189,31247,-,21973,1695.7142857142858,5221,42.90648694187026,43.3633403562536,0.28615969662956786,FALSE,not DE
ENSMUSG00000024782,Ak3,-0.04355905586973492,6.430365153369786,0.5929429938777817,0.7422954213517889,19,29020833,29047961,27129,-,56248,1656.5,2809,47.72109870208271,47.6682093271627,0.28577163768769154,FALSE,not DE
ENSMUSG00000045867,Cradd,-0.06511061284302642,4.394620333440764,0.592955813422136,0.7422954213517889,10,95174746,95324133,149388,-,12905,1408,2663,49.834280303030326,46.3011641006384,0.28575182164507673,FALSE,not DE
ENSMUSG00000025607,Copg2,-0.050525441293275054,6.187347977004585,0.5931366526946983,0.7424343064957678,6,30747554,30896794,149241,-,54160,1562,3961,45.158450704225345,44.2565008836152,0.28547238017885945,FALSE,not DE
ENSMUSG00000040263,Klhdc4,0.044278374613368233,5.70200224894862,0.5940263635484793,0.7433584399974658,8,121796313,121829569,33257,-,234825,1279.5,2834,56.10785463071513,56.1750176429076,0.28410011357828324,FALSE,not DE
ENSMUSG00000078870,Gm14410,-0.12427393974470842,1.923180700186324,0.5940311354469096,0.7433584399974658,2,177183453,177206421,22969,-,"NA",903.3333333333334,1113,40.07380073800739,39.5327942497754,0.28409276497540503,FALSE,not DE
ENSMUSG00000003038,Hmgn2,-0.06242725109188041,6.849195263191105,0.59408489899628,0.7433584399974658,4,133964738,133968650,3913,-,15331,858,2159,50.13448090371166,54.2380731820287,0.2840099789023469,FALSE,not DE
ENSMUSG00000018567,Gabarap,-0.04195062630164142,7.666168185663329,0.5941756598655211,0.743378198999464,11,69991143,69994951,3809,+,56486,871.75,1351,50.587897906509895,50.7772020725389,0.2838702588402171,FALSE,not DE
ENSMUSG00000028873,Cdca8,0.12643112853359462,5.157244933810725,0.5942406597349321,0.743378198999464,4,124918465,124939311,20847,-,52276,1396,3358,50.66857688634196,47.9154258487195,0.28377022317124556,FALSE,not DE
ENSMUSG00000014956,Ppp1cb,-0.02992160394931608,7.866988414607414,0.5944202421489899,0.7434348748496387,5,32458843,32517433,58591,+,19046,2365.1666666666665,5962,41.97026284264675,40.7749077490775,0.28349396105501157,FALSE,not DE
ENSMUSG00000059423,Zfp933,0.06522425048749338,4.224506233408616,0.5944909353920635,0.7434348748496387,4,147822986,147848366,25381,-,242747,2373.5,4238,40.57299346955977,40.2312411514866,0.28338525687699345,FALSE,not DE
ENSMUSG00000032011,Thy1,0.04322025651052889,10.143022742112569,0.5944959355086453,0.7434348748496387,9,44043384,44048579,5196,+,21838,827.8333333333334,1735,55.10368431648885,55.792507204611,0.2833775692688647,FALSE,not DE
ENSMUSG00000030652,Coq7,-0.1050781031642008,2.2092052641601976,0.5947882938378902,0.7436312417807154,7,118509659,118533356,23698,-,12850,1746.2,3070,50.13171458023138,49.6742671009772,0.2829283051043383,FALSE,not DE
ENSMUSG00000022361,Zhx1,0.03879672451473884,5.715568417812712,0.594792979680753,0.7436312417807154,15,58047003,58076541,29539,-,22770,3163.5,5212,43.25378009588538,42.5940138142748,0.2829211081389946,FALSE,not DE
ENSMUSG00000072653,Zfp783,0.12171135821129464,3.050061080810951,0.595588482804328,0.74453817398465,6,47943171,47955913,12743,+,"NA",1575.1666666666667,4419,53.243043064226015,52.6816021724372,0.28170099944011184,FALSE,not DE
ENSMUSG00000052253,Zfp622,-0.07108525984486282,6.722675500352236,0.5958569952714075,0.7447861854286763,15,25984366,25998481,14116,+,52521,2371.25,4485,45.60885608856091,43.6120401337793,0.2812899292175821,FALSE,not DE
ENSMUSG00000039801,Cplane1,0.06275101506091413,4.714621990073826,0.5959386301863931,0.7448005800494021,15,8169106,8271158,102053,+,73692,2537.8333333333335,10469,45.655743087935875,47.4161811061228,0.2811650291929677,FALSE,not DE
ENSMUSG00000019854,Reps1,-0.03819768866099811,6.637566030190625,0.5961761787528218,0.7450098083191145,10,18055861,18125155,69295,+,19707,1583.75,3108,48.61878453038673,43.951093951094,0.2808017860458065,FALSE,not DE
ENSMUSG00000033955,Tnks1bp1,0.04596421444430549,5.4535942768462755,0.5963061424604674,0.7450845600770598,2,85048022,85073048,25027,+,228140,2944.75,5885,59.1985737329145,58.6576040781648,0.28060318162281916,FALSE,not DE
ENSMUSG00000071661,Zbtb3,-0.10483976585378336,1.4698936383908883,0.5966627210954311,0.7454424163109468,19,8802555,8804846,2292,+,75291,2004,2004,54.0419161676647,54.0419161676647,0.28005873687060934,FALSE,not DE
ENSMUSG00000042404,Dennd4b,0.06184492934912382,6.43395193930512,0.5967826230774222,0.7455045304396541,3,90265185,90280669,15485,+,229541,2362.4285714285716,5647,58.74705206506621,58.8808216752258,0.27987581566844,FALSE,not DE
ENSMUSG00000069808,Fam57a,0.07580108590793057,2.0557453111876494,0.5970507085236609,0.745749642817945,11,76179671,76214827,35157,+,116972,1948.6,4179,51.46258852509492,51.6870064608758,0.2794671039429666,FALSE,not DE
ENSMUSG00000032109,Nlrx1,0.07537738129425539,5.051145629484327,0.5971192536402393,0.745749642817945,9,44252717,44268599,15883,-,270151,2645.1666666666665,3669,57.85394745132633,57.6996456800218,0.2793626642970324,FALSE,not DE
ENSMUSG00000020064,Herc4,-0.04976838877428362,7.189113819371965,0.5971910993779526,0.7457516879370576,10,63243810,63317878,74069,+,67345,1635.5454545454545,3914,43.17158579289644,42.9994890137966,0.2792532224200279,FALSE,not DE
ENSMUSG00000037253,Mex3c,0.05065407124640234,5.3561044880752,0.5979399549515001,0.7465990597736962,18,73573044,73592575,19532,+,240396,3738,3738,46.3616907437132,46.3616907437132,0.27811413020739195,FALSE,not DE
ENSMUSG00000021494,Ddx41,-0.03665792235812165,6.2147496979225645,0.5981751816719523,0.7468049811611985,13,55530410,55536658,6249,-,72935,1330.8,2205,57.28884881274422,56.1904761904762,0.27775693836426285,FALSE,not DE
ENSMUSG00000049960,Mrps16,-0.08353822365736825,5.354238128858436,0.5982845264214072,0.746853712498318,14,20389304,20393634,4331,-,66242,1686.5,2572,49.21434924399646,47.4727838258165,0.2775909981747873,FALSE,not DE
ENSMUSG00000032602,Slc25a20,-0.05851102510011084,6.145297520759726,0.5983773865490579,0.7468818566303282,9,108662088,108684641,22554,+,57279,1779.6666666666667,2751,49.46619217081848,48.2006543075245,0.2774501245747558,FALSE,not DE
ENSMUSG00000027104,Atf2,-0.110691417039266,5.430775437899198,0.5984935609125892,0.7469390910602188,2,73816509,73892639,76131,-,11909,2420.1052631578946,4210,40.807272410943405,40.5463182897862,0.2772739463871119,FALSE,not DE
ENSMUSG00000024896,Minpp1,-0.042003666841678985,5.2464765538760325,0.5986345537079474,0.7469435629897084,19,32485769,32515364,29596,+,17330,1754.5,2613,55.229410088344274,53.0807500956755,0.2770602270875564,FALSE,not DE
ENSMUSG00000034210,Efcab14,0.048528604715316725,5.957422291003098,0.5986377849492928,0.7469435629897084,4,115737744,115777327,39584,+,230648,2447,4300,47.048864498803184,44.3720930232558,0.2770553303498957,FALSE,not DE
ENSMUSG00000028538,St3gal3,-0.1277384293094529,1.783686741158822,0.5988651074139864,0.747139437508969,4,117932154,118134914,202761,-,20441,1666.8,2549,56.75545956323494,58.4542958022754,0.2767109764990394,FALSE,not DE
ENSMUSG00000024544,Ldlrad4,0.05205532269073898,4.728796676984016,0.5990609900965176,0.7472960466007293,18,67933257,68268630,335374,+,52662,2763,3031,47.84654361201593,44.3747937974266,0.2764144676829279,FALSE,not DE
ENSMUSG00000023572,Ccndbp1,0.04049318761762231,6.213232428762602,0.5992592367412033,0.7474555674806319,2,121008403,121016904,8502,+,17151,1087.375,1632,48.407862972755495,48.5906862745098,0.27611458706111236,FALSE,not DE
ENSMUSG00000021326,Trim27,-0.04373371322217471,6.592041825030953,0.5995703153041817,0.7476044953983421,13,21179445,21194724,15280,+,19720,2119.1428571428573,4312,52.95267628421197,51.368274582560304,0.27564444817324585,FALSE,not DE
ENSMUSG00000029869,Ephb6,-0.058196472382359414,4.892656692998331,0.599570525340649,0.7476044953983421,6,41605482,41620509,15028,+,13848,1400,3762,59.48214285714287,59.4098883572568,0.27564413091381823,FALSE,not DE
ENSMUSG00000024220,Zfp523,0.059909715840583966,3.4613386971842193,0.5995897850026809,0.7476044953983421,17,28177129,28205886,28758,+,224656,1942.9285714285713,4609,58.28094555347229,51.9635495769147,0.27561504024434313,FALSE,not DE
ENSMUSG00000027088,Phospho2,-0.05592563345626917,4.489361762978021,0.5999796439577896,0.7480027908591127,2,69789623,69800005,10383,+,73373,1656,3267,44.27334943639293,39.6388123660851,0.2750266004193307,FALSE,not DE
ENSMUSG00000049690,Nckap5,-0.10399347887638712,4.842439220461941,0.6000921142673219,0.7480552092181074,1,125913620,126830799,917180,-,210356,2900.4166666666665,7212,47.61384858497343,48.6966167498613,0.2748569905760476,FALSE,not DE
ENSMUSG00000012114,Med15,0.04257727795564759,7.134980542185665,0.6005899464887368,0.7485879384655436,16,17651208,17732891,81684,-,94112,1564.1666666666667,3475,53.19481442017403,46.705035971223,0.2741070397755081,FALSE,not DE
ENSMUSG00000018171,Vmp1,0.09437493264248667,7.2498410928096275,0.6009263262685735,0.7488906164728936,11,86583865,86683836,99972,-,75909,851.5,2787,43.49677040516735,43.4517402224614,0.2736010450521178,FALSE,not DE
ENSMUSG00000044609,Gm9294,-0.13531916728666527,1.3744249281064533,0.6009737916413995,0.7488906164728936,7,42953600,42954388,789,-,"NA",789,789,47.2750316856781,47.2750316856781,0.27352969384015324,FALSE,not DE
ENSMUSG00000058706,0610030E20Rik,0.0709409081396649,6.135710354310706,0.6010796558343835,0.7489346749880144,6,72347317,72353148,5832,+,68364,2914,4605,50.077213452299226,46.9489685124864,0.2733705986519901,FALSE,not DE
ENSMUSG00000060636,Rpl35a,-0.06583685710105226,8.562973231138132,0.6012395719730079,0.7490460630421405,16,33056453,33060189,3737,+,57808,829.375,2858,47.73172569706106,43.8418474457663,0.2731303846699831,FALSE,not DE
ENSMUSG00000022131,Gpr180,-0.05059054970709982,3.626575618774034,0.6015308923989569,0.7493211139980908,14,118137158,118163261,26104,+,58245,1875,1875,53.6,53.6,0.2726931304729856,FALSE,not DE
ENSMUSG00000050912,Tmem123,0.04323169574948384,7.995108316176059,0.6017628678643198,0.7495221836837247,9,7764041,7794333,30293,+,71929,2103,2907,43.65192582025681,42.999656002752,0.2723452682190981,FALSE,not DE
ENSMUSG00000019080,Mfsd3,-0.08162085876712138,2.1927347108177844,0.6018727189192423,0.7495711127166363,15,76701465,76704239,2775,+,69572,850,2246,57.61764705882353,57.479964381122,0.2721806379892353,FALSE,not DE
ENSMUSG00000018412,Kansl1,0.03148745384560775,7.036335604358,0.6020231424552691,0.7496705532426575,11,104333229,104468861,135633,-,76719,3816.8333333333335,5510,50.133181957119774,50.7622504537205,0.2719553058003399,FALSE,not DE
ENSMUSG00000002015,Bcap31,-0.051647882610510655,7.409909582310254,0.6025953902037496,0.7502951863491066,X,73686178,73716175,29998,-,27061,1219,1219,47.66201804758,47.66201804758,0.2710991713832662,FALSE,not DE
ENSMUSG00000037007,Zfp113,0.055412395285462414,4.357855317658345,0.6031510106841552,0.750898972748136,5,138139702,138155744,16043,-,56314,2195.25,6470,45.165698667577715,43.7403400309119,0.2702695537536428,FALSE,not DE
ENSMUSG00000043140,Tmem186,-0.054161840841498936,4.502753584089509,0.6035527660163682,0.7512241967522084,16,8633229,8637712,4484,-,66690,3391,3391,48.5697434385137,48.5697434385137,0.26967068367015123,FALSE,not DE
ENSMUSG00000019832,Rab32,-0.09370006138772337,2.548974707517549,0.6035536899909006,0.7512241967522084,10,10545002,10558265,13264,-,67844,1605.5,2149,49.61071317346621,47.6966030711959,0.2696693073345475,FALSE,not DE
ENSMUSG00000029326,Enoph1,-0.04789107886556214,4.436129896023894,0.6037714556062386,0.7513517630350278,5,100039985,100068760,28776,+,67870,1179.25,1833,53.44498622005512,51.3911620294599,0.26934505200168424,FALSE,not DE
ENSMUSG00000062328,Rpl17,-0.04147871613301768,10.318065293693696,0.6037976510324795,0.7513517630350278,18,74998558,75003381,4824,+,319195,1050.5,1326,46.787244169443106,46.5309200603318,0.26930606341531416,FALSE,not DE
ENSMUSG00000036427,Gpi1,-0.04529177135608912,9.370188041785685,0.6040871085452539,0.7516239038266004,7,34201330,34230336,29007,-,14751,1175.3636363636363,3195,54.27333900533684,52.1439749608764,0.26887548085130675,FALSE,not DE
ENSMUSG00000051235,Gen1,-0.11599624351018961,3.546774015853869,0.6043066673507239,0.7518090209181764,12,11238920,11265801,26882,-,209334,2057,5268,41.46815751093828,40.4328018223235,0.26854916760644443,FALSE,not DE
ENSMUSG00000036781,Rps27l,-0.04251791968104359,6.000209923944323,0.6044047367402322,0.75183668963954,9,66946086,66949516,3431,+,67941,450.1666666666667,575,41.6882636060718,43.1304347826087,0.26840349586954737,FALSE,not DE
ENSMUSG00000027602,Map1lc3a,0.11960756611288413,1.78015342909149,0.6044704697346707,0.75183668963954,2,155276297,155278073,1777,+,66734,915,1112,61.0928961748634,63.1294964028777,0.2683058844959021,FALSE,not DE
ENSMUSG00000095193,Gm20939,-0.10035809965244522,2.4436255175409456,0.6046310257615023,0.7519483380914035,17,94864918,94878321,13404,+,100044193,1876,3079,36.90476190476192,37.1224423514128,0.2680675586319712,FALSE,not DE
ENSMUSG00000001525,Tubb5,-0.07452885135630438,9.354268197171931,0.6048087834745327,0.7520471221225249,17,35833921,35838306,4386,-,22154,1275.25,2649,52.14663791413448,51.9818799546999,0.26780385557191266,FALSE,not DE
ENSMUSG00000041841,Rpl37,0.03939780912981532,8.763669318517376,0.6049932642236532,0.7520471221225249,15,5116645,5119140,2496,+,"c(67281, 100502825)",631.3333333333334,925,52.164730728616675,53.4054054054054,0.2675303528555162,FALSE,not DE
ENSMUSG00000039463,Slc9a8,-0.057199091051032144,6.109257238251036,0.6050009637462777,0.7520471221225249,2,167421712,167477000,55289,+,77031,2485.076923076923,4852,53.00253822819291,53.9159109645507,0.26751894174601887,FALSE,not DE
ENSMUSG00000001518,Itfg2,0.04604077836064195,4.340763742965597,0.60501863159755,0.7520471221225249,6,128409444,128424931,15488,-,101142,1412.9,3191,53.13185646542572,53.776245691006,0.26749275819966556,FALSE,not DE
ENSMUSG00000041147,Brca2,-0.10718218215483709,3.711490015303696,0.6050644610863394,0.7520471221225249,5,150522630,150570329,47700,+,12190,2559.6428571428573,10724,44.09376308078695,42.3815740395375,0.26742484701053826,FALSE,not DE
ENSMUSG00000025981,Coq10b,-0.06236810746206523,3.8515557333227814,0.6052271728284686,0.7521613466460739,1,55052770,55072702,19933,+,67876,1477.75,2119,45.05159871426152,41.623407267579,0.2671838252708003,FALSE,not DE
ENSMUSG00000020454,Eif4enif1,0.04605613704002441,6.517861924978186,0.6054166574969077,0.7523088132817212,11,3202392,3244588,42197,+,74203,1838.8461538461538,3712,49.36205814683122,50.2155172413793,0.26690331883398066,FALSE,not DE
ENSMUSG00000020227,Irak3,0.08742756101649256,2.2757576298287017,0.6058902005097682,0.752789145323445,10,120141648,120202130,60483,-,73914,2049,3097,49.20448999511959,49.6609622215047,0.26620311817364417,FALSE,not DE
ENSMUSG00000111521,Gm48529,0.09846809644606172,2.2219577585870267,0.6059449437502782,0.752789145323445,9,45930112,45933738,3627,+,"NA",1511,2327,50.33090668431498,49.8925655350236,0.26612224760266123,FALSE,not DE
ENSMUSG00000028048,Gba,0.0437970708241308,6.2742520698202435,0.6060301477592978,0.7528069500057608,3,89202928,89208966,6039,+,14466,1410,1978,52.780141843971606,52.376137512639,0.2659964091833018,FALSE,not DE
ENSMUSG00000022791,Tnk2,0.05382626946223566,7.417539602849744,0.6061606961873618,0.7528810704983814,16,32643874,32683493,39620,+,51789,1839.4583333333333,4540,60.54771558656307,60.8370044052863,0.2658036743397396,FALSE,not DE
ENSMUSG00000028480,Glipr2,-0.04789150805966615,8.41906129062446,0.606323266928688,0.7529949422794954,4,43957401,43979118,21718,+,384009,2068,2320,50.58027079303677,52.0258620689655,0.2655637870285794,FALSE,not DE
ENSMUSG00000060244,Alyref2,-0.06092151698332921,2.495088237097265,0.6065168122300125,0.7530316194929323,1,171503478,171504750,1273,+,56009,1273,1273,50.5891594658288,50.5891594658288,0.265278372741534,FALSE,not DE
ENSMUSG00000104913,Gm6560,-0.11842941545003176,2.118873320318088,0.6065363664627199,0.7530316194929323,5,22724578,22726168,1591,-,"NA",1591,1591,56.065367693274695,56.0653676932747,0.2652495476181578,FALSE,not DE
ENSMUSG00000068284,Usf3,-0.0703921220388637,6.1076388533479955,0.6065654807363517,0.7530316194929323,16,44173246,44227465,54220,+,207806,6693.75,12708,46.296918767506995,46.152030217186,0.26520663359801944,FALSE,not DE
ENSMUSG00000066357,Wdr6,-0.06925015510363339,7.0798338420165035,0.607054938464793,0.7535511927513183,9,108572311,108578739,6429,-,83669,4163,4163,57.2423732884939,57.2423732884939,0.2644858373201835,FALSE,not DE
ENSMUSG00000046550,Spin2c,-0.08227492939893738,2.9356004274523415,0.607197056870999,0.7536395347141566,X,153832225,153834243,2019,+,278240,756.6666666666666,1309,48.23788546255506,46.524064171123,0.26427678003894073,FALSE,not DE
ENSMUSG00000062270,Morf4l1,0.038711514222358794,8.169862478350845,0.6072963829644596,0.7536747493689088,9,90091665,90114774,23110,-,"c(21761, 627352)",1494.75,4640,43.697385292969834,41.1422413793103,0.2641307326171365,FALSE,not DE
ENSMUSG00000075486,Commd6,-0.04462702040816093,4.8585368306944074,0.6074995234187914,0.7538191918397052,14,101632981,101640686,7706,-,66200,1764.5,4907,45.05525644658545,43.6926839209293,0.2638321971757893,FALSE,not DE
ENSMUSG00000039242,B3galnt2,-0.05461497976908873,5.1486666312975595,0.6075547073375746,0.7538191918397052,13,13954469,13999103,44635,+,97884,1456.75,3892,47.794748584177114,46.2487153134635,0.26375113567525155,FALSE,not DE
ENSMUSG00000037656,Slc20a2,0.06988376187869183,3.475818082564358,0.60768244697045,0.7538225014450494,8,22476788,22569612,92825,+,20516,1477,3566,50.941096817874076,53.2529444756029,0.2635635550443425,FALSE,not DE
ENSMUSG00000016510,Mtif3,-0.06578798123051312,4.532799543346338,0.6077471852866313,0.7538225014450494,5,146951573,146963800,12228,-,76366,1701.6666666666667,4927,52.664054848188066,52.7095595697179,0.26346852156311407,FALSE,not DE
ENSMUSG00000074282,Zfp94,0.06529477437059232,2.4209849724811936,0.6077932163369332,0.7538225014450494,7,24301704,24316666,14963,-,22756,1302.3333333333333,2599,53.18658817507039,51.4428626394767,0.263400962834206,FALSE,not DE
ENSMUSG00000024975,Pdcd4,0.05820352454832749,8.569033668319838,0.6078412469287185,0.7538225014450494,19,53892231,53929860,37630,+,18569,1535.1666666666667,2408,44.967973075670415,43.1478405315615,0.2633304810912733,FALSE,not DE
ENSMUSG00000030647,Ndufc2,0.03738465173276462,5.535862583422195,0.6080260722287264,0.7539253186759459,7,97400003,97407802,7800,+,68197,576.5,683,49.17606244579357,48.7554904831625,0.26305937320799266,FALSE,not DE
ENSMUSG00000002324,Rec8,0.10039745401853177,2.8953376894351144,0.6080661085574118,0.7539253186759459,14,55618037,55625395,7359,+,56739,1031.75,2184,56.627089895808076,56.7307692307692,0.26300066983130677,FALSE,not DE
ENSMUSG00000072066,6720489N17Rik,0.12633019587384084,1.2944252600696737,0.6082662192794633,0.7540655208558426,13,62603013,62624182,21170,-,211378,1471.6666666666667,2640,38.18799546998866,37.3863636363636,0.2627073809388989,FALSE,not DE
ENSMUSG00000021222,Dcaf4,-0.05407833369032494,4.1227043736982,0.6083211681617129,0.7540655208558426,12,83520466,83541920,21455,+,73828,923.75,2008,53.76184032476318,53.9840637450199,0.26262688219496866,FALSE,not DE
ENSMUSG00000021675,F2rl2,0.09527914461995947,4.330587074661335,0.6084822795107685,0.7541772197156806,13,95696853,95702739,5887,+,14064,2502,2502,46.4428457234213,46.4428457234213,0.2623909478474893,FALSE,not DE
ENSMUSG00000064337,mt-Rnr1,0.11652573042937812,8.569374627648612,0.608583729233118,0.754203521708345,MT,70,1024,955,+,"NA",955,955,35.8115183246073,35.8115183246073,0.26224245172646476,FALSE,not DE
ENSMUSG00000002635,Pdcd2l,0.05995361212100112,3.9537516402819106,0.6086471749982959,0.754203521708345,7,34184499,34196661,12163,-,68079,746.75,1295,53.09675259457651,52.972972972973,0.262149610520499,FALSE,not DE
ENSMUSG00000025217,Btrc,-0.04333089325654177,4.068374748190094,0.608716512107479,0.754203521708345,19,45363734,45530013,166280,+,12234,2240,4720,46.30681818181818,40.5508474576271,0.2620481721402603,FALSE,not DE
ENSMUSG00000017291,Taok1,0.04870927721424945,6.637729934031258,0.6092064944419543,0.7547225780222111,11,77529162,77607815,78654,-,216965,12111,12409,39.67467591445793,40.5753888306874,0.2613320465807192,FALSE,not DE
ENSMUSG00000056214,Pard6g,-0.06650585283478097,4.1066658328020145,0.6093553172561047,0.754818913107212,18,80046890,80119639,72750,+,93737,3147,3147,49.1897044804576,49.1897044804576,0.2611147817508588,FALSE,not DE
ENSMUSG00000038319,Kcnh2,-0.0806619210412538,2.8728110740812154,0.6099246980940123,0.7554361174387358,5,24319589,24351604,32016,-,16511,1894,4221,60.939809926082354,61.3124851930822,0.26028460017002786,FALSE,not DE
ENSMUSG00000022120,Rnf219,-0.04468048462162107,4.592031286740512,0.6101480655302889,0.7556246650417079,14,104477536,104522645,45110,-,72486,1629.5,3420,45.918993556305615,45.1169590643275,0.2599593758063694,FALSE,not DE
ENSMUSG00000017299,Dnttip1,0.030904667850611505,5.461566207081516,0.6102764880793271,0.7556762577481837,2,164745983,164768607,22625,+,76233,839,1664,55.721096543504196,54.8677884615385,0.25977250775102245,FALSE,not DE
ENSMUSG00000029319,Coq2,-0.06444474338655858,4.84121618386586,0.6103320104708782,0.7556762577481837,5,100654723,100675140,20418,-,71883,971,1743,54.25334706488157,54.3316121629375,0.25969174315106613,FALSE,not DE
ENSMUSG00000006005,Tpr,0.049348284441205,8.769633199528954,0.6105366341200262,0.7558415067159578,1,150392838,150449935,57098,+,108989,1967.9285714285713,7480,44.72795905774744,45,0.25939422776560406,FALSE,not DE
ENSMUSG00000026012,Cd28,-0.03386251577588127,8.16054957346272,0.6106093840667329,0.7558434771654629,1,60716800,60773359,56560,+,12487,2263.6666666666665,4347,41.03961125018405,41.1778237865194,0.25928850372085854,FALSE,not DE
